ipod	1818876
rmni	1635282
ctt	1341141
cmgr	1389518
blw	1233681
mit	1826058
thff	714562
bgb	1546429
ircp	1128173
hix	1058239
fsnb	1840225
catc	711772
fsp	1031316
thw	1635977
agcb	1830232
olp	712770
gilt	897322
ih	1814423
bolt	1641281
bmea	1840439
mui	1232860
hov	357294
blx	890541
aldx	1341235
adag	1818838
twi	899751
nvgs	1581804
ifn	917100
swir	1111863
lpg	1596993
gts	1171662
isee	1410939
sols	1519177
eols	1570562
rmgc	1838108
cdak	1659352
akba	1517022
mmu	886043
egle	1322439
uoli	1081834
jpi	1547994
tdw	98222
cprx	1369568
ndls	1275158
awp	1390195
dlth	1649744
tpgy	1819399
iva	1756594
ceix	1710366
mtl	1302362
tspq	1838219
ikna	1835579
hear	1493761
imxi	1683695
thr	1489096
dpg	1515671
dmrc	1438231
cmtl	23197
igd	1285890
dfp	1559991
loop	1504678
vrs	1421182
vect	1836379
plym	1515816
arow	717538
peri	1338940
nrgx	1756908
aplt	1697532
ater	1757715
alpp	1606698
eft	1288992
vaqc	1842386
insw	1679049
hmlp	1603016
acbi	1461755
bme	1314966
biox	1769484
bbsi	902791
mgta	1690585
oprt	1538716
hpi	1176199
rex	744187
fuv	1558583
vec	1601548
nbtx	1760854
pko	1412350
dhil	909108
haac	1824013
nqp	870780
alt	1326190
evn	1074540
ebf	33002
zyxi	846475
arlo	1736946
gmii	1819395
pros	1634038
stk	1471420
apts	1481832
cste	1504379
atro	8063
pace	1819404
cio	1593222
bh	1726173
leo	818972
best	1709505
jfr	1276533
foa	1828937
bcov	1313275
mbi	814585
sbr	710752
mfl	1045126
frph	844059
myn	882150
alrs	903419
glog	1534126
clfd	796505
avd	5981
vapo	1253176
nmm	1415921
usx	923571
xent	1271214
rada	761238
asts	1780312
cswc	17313
ke	1606757
rmt	912147
ytpg	1840859
isd	1534880
asle	1754170
fcbc	859070
bfc	1746109
viot	1742770
txmd	25743
gtx	1735707
nptn	1227025
ezoo	1752372
next	1612720
bry	1705873
fbrx	1419041
mcb	1476034
tlmd	1791091
vki	908993
smts	1705259
mpx	1129155
sspk	1779474
rm	1519401
hckt	1057379
dzsi	1101680
amot	46129
ead	1210123
dsu	1051003
flic	740663
laws	703604
nat	1000177
esgc	1532981
mca	888410
orc	1518621
selb	1453687
true	1327318
axdx	727207
vtgn	1411685
urov	1740547
nls	1078207
atos	1488039
qd	1692705
dmlp	1172358
yin	1661125
solo	1637736
ncv	1214935
pstx	1661460
rsva	1828318
apei	1201792
cps	1320461
jhb	1647933
vacc	1828185
dba	1383082
orrcf	1390352
rrgb	1171759
pv	1818787
mbwm	1042729
tnk	1419945
tcva	1845580
efr	1258623
sptk	1836259
kbal	55772
tshmy	1503526
ccap	1633336
ngab	1827980
achl	1830749
wsbf	1569994
hec	1803901
gtbp	109657
tbcp	1815753
acnd	1805651
itrn	1337117
fly	1407298
fmac	1822219
vntr	1705682
fsd	1494530
caf	1368493
egrx	827871
aciu	1651625
rlmd	1553643
amal	1823608
xbit	1626878
eqd	1818221
nhf	1356115
mqy	890196
maac	1819263
amrk	1591588
wimi	1770088
ctaq	1823634
mcft	1638290
mtem	1183765
tg	850429
prth	1653558
cdzi	727273
rain	1724979
mirm	1759425
pflt	1504619
svac	1794905
mbac	1839175
snrh	1823854
siga	1010086
hhla	1824185
lnd	1499849
motv	1827821
gmtx	1816736
finm	1823855
dgnu	1827076
ryam	1597672
stpc	1830210
fisi	862831
free	1753706
rice	1823766
tpvg	1580345
stem	1758766
hql	884121
ohpa	1836129
glsi	1799788
nstb	1834518
hio	910068
spnv	1825024
ibcp	39311
agac	1833909
dcrn	1836154
cstr	1676479
bedu	1696355
bui	1528988
pacx	1829797
uone	1041657
harp	1708493
ephy	1827248
nakd	1707919
mvbf	1277902
mofg	1412665
grts	1656634
bfst	1624322
fwaa	1837014
cpsi	1169445
rgp	1084765
nsrpf	1536674
iiac	1825042
indt	1037390
wldn	1370450
apxt	1777921
gbab	1495825
rbnc	1606440
dske	1642453
hyac	1819253
clmt	1340122
msb	65172
hbt	775215
ooma	1327688
vpg	1487952
adn	1744494
pds	1013605
impx	1820191
prvb	1695357
tti	844965
gain	1321741
wtba	1166928
cool	1829953
bwb	1341317
tlga	1827871
pavm	1624326
anvs	1477845
akts	1584754
tlys	1524025
labp	1785345
fmnb	709337
camp	730255
oyst	1720725
xone	1561627
ztr	836412
ktf	839533
soi	1697500
ppt	827773
htbi	1538263
oepw	1824677
thbr	1769318
crd-a	25475
pmo	900422
gern	886744
muj	1053988
soly	1548187
afib	1522860
thcb	1760689
atnx	1300699
lkco	1487839
bbcp	1703956
kvsb	1846069
hoft	1077688
hayn	858655
rbb	1499422
prtk	1178711
autl	1730463
crge	1277250
bned	1634117
hmtv	1567345
oncr	1671818
kndi	1316517
akus	1722271
apto	882361
mlr	924822
rrd	29669
ht	1063344
clw	1441236
ozsc	1679817
ciso	1777319
acam	1846125
avdl	1012477
fthm	1753162
plse	1625101
mcbs	1747068
pbyi	1401667
pnnt	1383414
csse	1679063
bfz	1137391
muds	1820727
ngac	1819493
nan	1074769
rekr	1697851
crf	33934
ssti	1351636
legh	1436208
asa	1230869
aef	846676
eto	1281926
mrac	1830180
hpf	1189740
spro	1701108
sdhy	1812923
ecc	1604174
rapt	1673772
cnty	911147
sva	1084201
bdtx	1701541
mhn	1038186
fra	1259708
alto	778164
dgica	800457
pkoh	76282
ufi	100726
ctmx	1501989
lhc	1824153
hutmf	1731805
naac	1830063
dsx	1318885
icad	749660
fc	886206
mpaa	918251
gnty	1058867
ff	1337298
eqbk	1227500
aout	1808997
omn	1090061
bchg	1732409
lctx	876343
miy	890393
nlst	1282631
flxn	1419600
eoss	1651958
ta	1378453
sgu	1002590
pdot	1841845
otlk	1649989
kvsa	1841873
trch	1431959
amtx	738214
nltx	1404644
djco	783412
bhb	743367
jri	1539337
acrhf	1762359
ormp	1176309
bnft	1576169
higa	1823776
ois	1121484
etb	1308927
btcm	1517496
ccbg	726601
anip	1023024
bmrc	1403475
bysi	1677940
ocx	1642380
cmii	1837412
nink	1567388
sldb	1707502
fldm	1162194
qtnt	1596946
amyt	1783010
senea	88948
amsc	880807
inbt	1657803
uve	891166
rvi	1735184
mogo	1602842
btaq	1815526
snpr	1819584
mdvl	1402479
spfi	1163668
pcpc	1824993
fdus	1513363
cem	1488775
igic	1794338
vktx	1607678
fuse	1807846
sien	1551693
rcel	1762303
bq	1815021
hofv	1708176
ndac	1837067
graf	1845457
enpc	1816261
advv	1698519
gbli	1494904
hcmc	844856
aqb	1603978
rfi	891290
altg	1759824
axti	1051627
fcac	1816233
spfr	1825079
flmn	1703785
sprq	1821850
ufpt	914156
fhtx	1822462
faii	1815849
scpl	1760717
giix	1841080
rmgb	1820143
dmyq	1836833
min	826735
frxb	1840161
evi	65312
wuyi	1687065
cenh	1836935
xpdi	1839341
kuri	1836967
cap	1722438
prqr	1612940
dssi	1761940
deh	1812173
afb	1162027
virx	1061027
vacq	1819994
gsqd	1837207
ppgh	1826333
tnxp	1430306
nodk	1681206
yac	1815302
sfst	1090009
gpm	1310709
avnw	1377789
acii	1838614
snii	1838359
wndw	1071840
tmq	1543418
coli	1829615
vra	1495320
macc	1840148
pfl	1244183
qell	1821171
spgs	1839127
atmr	1836176
lsea	1721386
fact	1838987
slac	1834755
pdac	1821317
stim	1227636
bsrr	1130144
cbat	1117171
ross	1841610
scob	1838431
slcr	1826553
th	1712189
jcic	1822312
twni	1835881
gmbt	1836190
kala	1479419
cspr	1598674
clpt	1285550
glbl	1838615
gfx	1823896
sb	1434754
mta	1722606
ebtc	1018399
pmx	1181506
irs	933267
stxb	1499453
bym	1181187
bxc	1301787
cbah	1828723
twnd	1814215
rgs	716643
inzy	1693011
edd	1388141
faca	1839550
migi	1218683
tern	1831363
gut	1080720
pmm	844790
edn	1395213
fbio	1429260
anpcy	1620678
smbc	916907
zeus	917470
amr	1704715
asti	1350102
zixi	855612
nev	1469392
ccne	736772
axu	1364128
svfc	1837240
nexi	1538210
pfdr	1839132
jfu	1619544
ftcv	1829328
evc	1109116
ltrpa	1606745
btbt	1710350
aray	1138723
spke	1606268
trns	99302
yj	1759614
fpi	1591670
vtnr	890447
llnw	1391127
ncmi	1377630
lfmd	948320
dsm	855887
claa	1837739
bdsx	1439725
infu	1337013
powl	80420
notv	720154
fixx	1661998
ffa	1291334
peo	216851
qmco	709283
osbc	357173
isle	1837997
eac	1832765
ftiv	1777835
hcar	1824846
rmm	1771226
cznc	810958
trtk	1560905
rcky	895456
jg	1737339
tk	911971
trc	96869
rvp	946563
grbx	1419275
gmhly	1438848
dmyi	1824920
bkt	832327
cue	1645460
noa	1368519
ipi	1421461
krt	1758021
natr	275053
etnb	1785173
plpc	80035
prsr	1825473
drrx	1082038
avro	1681087
psac	1805521
sftw	1753539
atax	1059142
uavs	8504
bvh	315858
mson	880432
mdca	876883
lca	1844642
fof	1375340
angn	1601485
ncz	1227857
tpgs	1840927
sgc	95574
ppta	1526243
tei	909112
myj	884216
eex	1579214
urgn	1668243
acet	1720580
gmda	1600847
swbk	1829730
trin	1786108
dspg	915778
oia	835333
jro	1289213
artna	863110
hawel	46207
glo	1350869
btnb	1831236
anac	1829558
gwrs	1434728
frx	1826889
ezpw	876523
taco	1585583
pmf	1140392
csta	1834032
mcr	851170
kor	1507964
gtii	356590
athn	1840292
raac	1824734
opt	1815620
sdac	1837248
glad	1143513
sor	91847
rrbi	1071236
ags	1593548
jnce	1640455
livx	1491419
klr	1719489
frst	1325670
cvlg	928658
prof	1628808
mmt	809173
mixt	1576914
fsrx	1834336
bsn	1815805
bcel	1532346
fcbp	1716697
cato	18255
hmco	1829042
vrna	1657312
amnb	741516
rlgt	1171155
dhca	1838163
sqz	1604477
prtg	1095435
voxx	807707
soac	1798562
lizi	1783407
vtru	1805012
ello	946394
acah	1836274
jgh	1615905
cfvi	1830081
fora	1829280
gp	1584547
xpoa	1821742
jfin	1743102
care	1829576
wsr	1175535
tuem	878726
scor	1158172
smbk	1038773
bdsi	1103021
gss	903571
chaa	1838293
gdlc	1729997
athx	1368148
htpa	1828817
jaggf	1333849
expr	1483510
emkr	808326
asg	786035
clii	1821159
dhbc	1838176
stks	1399520
gpac	1831979
altu	1822366
ardc	1515324
pvac	77159
mec	1766368
dgns	1827075
cvgi	1290900
civb	944745
nl	72162
lcut	874396
ibex	1720420
gxgx	1752828
tyg	1268533
ble	1176194
erc	1227073
ccb	1437958
cova	1837160
wve	1631574
bkrp	1580095
fei	1556336
alus	1781115
snse	1829802
lndc	1005286
ftsi	1529463
ctso	1175151
blua	1831006
nmtr	1551986
syrs	1556263
enfa	1828972
psf	1498612
nr	71829
irmd	1325618
gtyh	1682325
jvczy	1534648
vhc	1082324
tzps	1823481
fll	891482
meip	1262104
kmph	1434647
cmcm	1597835
ldsn	1737193
advm	1501756
dbo	1383058
frgi	1534992
hyre	1713832
xyf	1725033
kmf	1500096
fnlc	765207
kiii	1826059
dnz	1830374
ampe	1411906
tour	1597095
fusn	1805890
puyi	1750264
ipldp	52485
hyi	1497186
ejfa	1839434
nvec	724910
rcs	916183
leu	1065059
klaq	1823323
lmnr	1342423
tinv	1820144
clrm	1831937
pcq	1140411
apyx	719135
eot	1454741
nisn	1603993
vist	1762506
kirk	1056285
lwlg	1325964
ivan	1819142
frln	1810031
arrw	1835972
rdhl	1553846
tufn	1757399
nmrd	1602078
acv	1636289
vlgea	103595
mreo	1719714
yrd	1631761
safly	1538028
inve	1036044
rot	1826681
cerc	1534120
nebc	1826018
ccac	1794621
xnet	1510593
supv	1517399
kinz	1820875
mesa	810332
hrzn	1487428
hbcp	1436425
esca	33488
nnax	1132509
vtiq	1823884
fiv	1687081
rtto	1646576
cpsr	1805087
pcyo	276720
exfo	1116284
mg	1436126
bgh	1521404
lmrk	1615346
nbev	1579823
freq	1703647
surf	1718108
asrt	1808665
dhhc	1830188
epwr	1825720
flxs	37472
mvt	897269
tmkr	1821606
kio	1515940
pow	1829427
ctxr	1506251
howl	1785530
tipt	1393726
adex	1830029
nvsa	1838433
kldi	1752474
iiii	1829889
swet	1828914
itic	720858
inbk	1562463
yell	716006
ader	1822912
thtx	1512717
cto	23795
xoma	791908
hccc	1822935
rbtk	1594204
txcb	1006840
ipha	1598599
celc	1603454
egan	1066194
emo	1517518
luna	1239819
iaca	1821018
abus	1447028
ctac	1824577
hchc	1006837
myc	882152
nunz	886093
itmr	1613170
bkcc	1326003
sgtx	1821323
mqt	887394
jrs	1158289
fst	1815737
agle	1636282
ssss	1509470
frtg	1602813
hbb	1709164
nnbr	918541
hbmd	1390162
krus	1772177
eskyf	1010559
empw	1822928
ptsi	798287
dakt	915779
cslt	1433714
pfis	1056943
actg	934549
fct	1282850
mbio	1680048
wia	1254370
nwpx	1001385
whf	1552198
ds	1175483
ibio	1420720
srac	1781162
poetf	1437424
valu	717720
emf	809708
atcx	1751143
glre	1385613
gf	858706
afcg	1822523
fiii	1784168
puck	1836100
trvn	1429560
wpca	1836075
wilc	1030997
chn	845379
srt	1031029
mcbc	1053584
drio	1533998
wrn	1364125
cbay	1042074
vpv	895528
beem	1398805
gsaq	1823707
wrap	1702924
crsa	1723648
hlah	1826814
tekk	1822027
hffg	1680873
brbs	842717
ipvf	1839610
lokb	1821769
immp	1506184
bkn	894242
fssi	1822862
svok	1828672
pke	76267
imux	1280776
clas	1826855
cru	1825497
vpcc	1841408
brt	14846
ipva	1839608
ksmt	1814824
iacb	1835378
plm	866028
spxx	1338561
huiz	1778982
itrm	1659323
lokm	1841585
oacb	1820931
cfv	1828049
mue	1071899
fgna	1818502
ucl	1775898
pcsb	1691337
hpx	1809353
mtac	1826667
mrmd	1522767
pbfs	1769663
isos	1840572
crmd	1410098
mhld	1412100
smmf	811808
wlfc	1018164
rclf	1833498
plxp	1497504
crdf	1213037
kavl	1762239
ston	1753886
mgu	1326390
hbio	1123494
mon	1828325
ddlx	1643194
asaq	1819510
pvbc	1778784
mci	275694
piai	1819175
moxc	1516805
jpdyy	1615026
nxp	883618
leaf	1365038
dcrb	1716583
tast	809248
kldo	1751299
infi	1113148
lptv	1643988
atto	1606457
cogt	1622229
ssaa	1830547
aspl	1819516
utmd	706698
crnt	1119769
ovid	1636651
fsbw	1530249
nuo	878200
hook	1760542
nh	1566469
ajx	1614806
pck	1170300
lovv	1605780
ins	320340
cbnk	1419536
bset	10329
urg	1375205
seovf	1491434
ocn	873860
drtt	1340476
sar	1377936
dbl	1525201
gfasy	1389207
nbh	1178839
silc	916793
kin	1561743
mbii	1441693
evm	1177161
leju	1596856
fbnk	1511198
nca	818851
clvr	1819615
cfac	1818644
ngl	1504461
cece	3197
svfb	1837238
nml	1562051
frsx	1691221
ghl	1282977
sprb	1683553
intz	736012
mtrx	866273
mfm	801961
nrac	1831964
dbdr	1823144
acev	1813658
bgr	1306550
nxq	885733
ictsf	1010134
vmd	1729149
smsi	948708
nak	1164771
npv	897421
pht	1166258
plg	1095052
mav	1258943
cnlhn	23426
lcap	1802450
fulc	1680581
mhi	1223026
fen	1284940
tffp	1733413
vrca	1660334
imcc	1792030
iea	1652362
gpp	1635650
lsf	1650696
kcac	1841304
sbg	1816708
nath	69733
fvt	1824434
rtpz	1828105
akic	1826574
sv	1822966
phd	1305767
fuaiy	1132571
nsh	1816017
ivc	742112
scvx	1794717
viao	1769116
ueps	1041514
lvtx	1840748
cas	1822309
ssdt	1673504
orrf	826154
iif	916618
kaii	1825962
bgt	1287480
bhr	1574085
ptic	1821075
slct	1263762
gnac	1832250
noac	1824888
lhaa	1841948
sund	1171838
cidm	1173204
vii	1826011
jagx	1585608
blts	1827328
immr	1058811
duo	1750593
arbg	1823826
paqc	1830531
iti	350868
fins	1745059
lchd	1715433
aspc	1836547
bbw	1113809
zwrk	1828438
fdbc	1098151
biot	1825413
tsi	809559
shac	1820160
boas	1838544
cnd	1824301
velo	1832371
gpx	70415
ncty	1296774
ostr	1834226
pstl	1759774
iacc	1844579
twoa	1843988
nrim	1163370
eypt	1314102
ftf	1233087
crbp	1595097
mrln	1260968
frsg	1842883
kzr	1645666
aone	1816613
blu	1259942
wtrh	1653247
emx	1285786
gau	1377757
pgsvy	902053
ebet	1829966
cinr	1575051
eigr	1305253
vel	1692376
gdo	1472341
ggt	921671
tlis	1584751
aenz	1572621
inse	1615063
odc	74046
onct	1260990
metc	1687187
lgi	1278211
dmb	1565381
kair	1824171
blct	1791278
pfbi	887919
renn	1509223
mdh	1823143
vih	1820302
acac	1823878
pipp	1822835
kmda	1567529
iii	1371489
vtn	883265
eqha	1826729
gmbl	1451448
jhd	1666735
hzn	1637655
coe	1659494
picc	1835800
hqi	1140102
mrkr	1094038
lego	1820272
xers	1346302
lbti	1384135
rdvt	1720116
sic	1723866
cix	1049606
scd	1270131
trca	1840353
fngr	1602409
sunw	1172631
jce	1385763
tyme	1537917
tci	733590
pdsb	1472091
jof	859796
fund	825202
litb	1523836
glbd	1524829
seel	1017491
dhy	1061353
cvcy	1127371
tisi	318833
agmh	1705402
mulg	1629665
uihc	1401521
esxb	1323648
pcom	1204413
crecf	1478035
nhhs	1503707
xgn	1274737
nuw	1450445
pei	77281
tgrf	1551286
mtt	1454021
eod	1386067
mict	854800
codx	1692415
fsii	1822711
hysr	1481028
gte	1273441
evf	1070732
cmpx	1738021
cia	24090
nhs	1487610
cybe	768411
rei	1384195
scm	1551901
niobf	1512228
envi	1822691
ueec	1096938
eqos	1790515
sjt	319655
oeg	1108967
fcuv	1590418
hcaq	1833769
nrp	1171486
nbn	811831
kvhi	1007587
borr	1715497
msgm	1821175
dwin	1812360
vcvc	1821595
gaia	1089872
ubx	1463361
pcb	1423869
oxsq	1259429
oca	1827669
cveo	1590584
gpja	41091
suns	1508171
pgcg	1462047
dlca	1831928
ckpt	1651407
boch	702513
tlc	1722890
gpl	1300050
pfhd	1630856
ghac	1806156
pwfl	1774170
vhaq	1823857
ngvc	1547459
aveo	1325879
pzc	1181504
idba	1824036
pkbk	1315399
tmts	1822553
shmp	1465470
lazy	1721741
fmao	792966
tkat	1491487
gshn	1639327
tbnk	1447051
gldg	1538847
atnf	1690080
etx	1563696
tcda	1595585
qfta	1830795
istr	1602658
hrtg	1598665
ftft	1066923
acnb	715579
frbk	834285
mpb	879635
eman	1046995
tcac	1801602
mrcc	1512931
alco	3545
flc	1245648
fvcb	1675644
wmc	1465885
scaq	1821812
nro	1261166
sbow	351817
cnnc	1410187
twn	804123
petx	1509190
bcbp	1228454
slgl	1684693
tsbk	1046050
flnt	1460329
hrow	1360214
kulr	1662684
chma	1339469
nxr	888411
gmgi	1437925
gcbc	1070524
fdeu	1646109
jtd	1397173
hurc	315374
ide	1417802
aft	1502573
nvve	1836875
evg	1287498
dxlg	813298
rcon	1442620
czfs	739421
unty	920427
inlb	1500123
casi	895051
mhd	1034665
amci	1843724
ehi	1228509
fif	1513789
ctic	891293
jco	1686142
sbt	1680379
cplp	1392326
sup	95552
nept	1401395
bctg	1819133
pana	1828989
rphm	1637715
aqms	1621832
samg	1549966
sj	1753673
edap	1041934
mxf	65433
inmb	1711754
srra	1290149
pirs	1583648
fxe	1328598
lbps	1830162
pbpb	1195734
ihit	1682811
grx	1391437
igi	1462586
sbii	1842729
enx	1177162
dhf	1057861
fbiz	1521951
brg	1442626
aaoi	1158114
znte	1823652
pdlb	1703489
kf	748691
zyne	1621443
bblg	1419554
scpe	1764301
nen	746514
mepw	1627452
atlo	1132651
ivh	1568292
bwfg	1505732
mfin	1000209
vbf	5094
usas	1286973
qh	1781193
taca	1826991
nxtc	1661059
resn	1579910
lyts	763532
adma	1368514
sd	1349436
one	1722380
neti	1587264
grtx	1563577
fron	1842223
insi	30125
cwgl	1562151
nksh	796534
koss	56701
tcfc	855874
smti	714256
bite	1831270
lwac	1828522
efl	1701167
nsrcf	1302084
cmls	1058623
aeac	1827392
mfnc	36506
nsl	1093428
emp	66901
tsq	1499832
lcnb	1074902
pmts	1641614
galt	1133416
spok	1289945
obsv	1685316
adms	1328143
onds	1646188
ntz	900391
id	1698113
aif	1526697
uryl	1652842
sqns	1383395
ffmgf	1641229
cnf	1733868
gnrs	1790665
alpn	1626199
opp	1678130
agfy	1800637
dbb	1383084
mitt	1514281
bsl	1486298
sgoc	1412095
pim	830622
nhic	1805385
lhdx	1652724
lci	57725
bwg	1504545
alya	1734520
lxu	60714
hymc	1718405
asln	1722926
gsv	1321847
bfra	1712641
vtaq	1822145
hyb	825345
tvac	1820566
myfw	1327607
nwfl	1013272
saii	1816048
levl	1412707
enj	71508
dfns	1777946
hyw	1785680
dbtx	1656536
gwac	1819989
cntg	1757097
mlp	63330
fccy	1141807
bpiry	1437441
pmvc	1807765
wism	1756640
culp	723603
swkh	1089907
jdd	1255821
dsac	1823466
lake	798081
gwgh	1522690
farm	34563
pmbc	1109546
inb	1395057
pgrw	1833213
trec	7039
goro	1160791
eht	1665817
phic	1825724
xfor	1501697
vyne	1566044
aunff	1507713
ggm	1551949
inka	1826671
dla	1101396
evbn	842518
gcac	1498233
pbt	319654
wneb	1157647
weys	106532
eml	31107
mnov	1226616
thm	1134115
hsaq	1814114
mpa	891038
gceh	748790
cdr	761648
jill	1687932
caba	1759138
bivi	1580149
gnpk	1819810
bgio	1691433
eq	1746466
svra	1160308
mdna	1807983
cmmb	1534248
apen	1251769
pfmt	1550695
tmdi	840551
linc	1286613
tlsa	1723069
fstr	352825
watt	1575793
chmg	763563
ttoo	1492674
enob	1527728
bcml	1730984
shbi	1035092
catn	1632275
aku	1776197
ger	1612875
hglb	1622148
ft	833040
zdge	1667313
fhs	1786182
iin	88790
strs	885508
reemf	1419806
impl	1445499
tedu	1592560
vwtr	830122
ayro	1086745
rwbyf	1744345
vtvt	1641489
vinc	1796129
krmd	704440
teaf	1704299
smed	898770
bfi	1723580
oiim	1095348
trrb	1498232
uroy	1711570
blsa	1823200
cofs	803164
hie	1519505
batl	1282648
strt	933034
acp	1503290
osmt	1739426
groy	1834026
arl	1102238
aryd	1838821
esq	1531031
aeye	1362190
glq	1316463
dgl	1383055
airg	1272842
quad	1481792
thca	1773087
atxg	1650101
ftco	1828377
niq	1564584
panl	1606909
usdp	1610682
nc	789933
gnft	1757064
pfd	868578
smlp	1549922
fgovf	1064052
bny	1137390
cvly	806279
aih	1757143
sbbp	1634432
qubt	1758009
seav	1763660
abgi	1833764
fve	1159281
msd	904112
uk	1821424
ecf	793040
untc	798949
ctr	1547341
ataq	1841004
cwco	928340
imnm	1472012
racb	1819724
tela	1561921
spi	1210618
vnrx	93314
dmf	839122
osg	75208
aptx	1674365
rgco	1069533
uti	1261654
mogu	1743971
cbh	1701809
orph	1764791
fgbi	1408534
twin	100378
cffi	913341
byfc	1001171
rmbi	1767837
new	1726189
optn	1494650
egy	894627
latn	1766146
tgan	1715768
bway	1505065
hlan	844959
obelf	1334388
inod	903651
redu	1712178
oesx	1409375
jhs	759866
rrts	1440024
gsmg	1738758
raca	1811764
naz	892992
ocax	1820175
cik	810766
isba	842517
mark	1368365
dnif	1059213
aitx	1498148
cee	860489
itrg	1722387
tschy	1614483
mven	894871
ycbd	1644903
bgx	1504234
coms	1178727
gnpx	1595248
fenc	1211583
riv	1501072
agtc	1273636
ptmn	1372807
fnwb	1556727
fgnv	1687919
mhh	1437226
acrx	1427925
knbe	1664998
piivx	1557265
genc	64472
alsk	1089511
iga	1332943
phas	1169245
pays	1496443
pxlw	1040161
chra	1730346
sybx	1527599
ntg	1490286
bta	1343793
ship	1448397
belfa	729580
chmi	1571776
sgam	1820201
jax	1617227
gnss	924383
essc	1760683
orn	1402829
brpm	1839360
phil	704172
wkey	1738699
mlac	1807594
dtrc	1182737
shsp	1506439
vabk	1572334
enlv	1596812
htoo	1819794
dhx	1393883
clsd	1539029
vygr	1640266
tusk	1679268
lode	1120970
seco	1633441
srga	1760173
izea	1495231
fmn	1199004
fxy	1353613
tzoo	1133311
mhf	830487
uexcf	1289028
essa	1382230
wnw	1787803
hsbi	943033
fsfg	1435508
sifi	1500213
flac	1828326
pwod	716605
mcn	1289868
eusg	1832505
kuke	1809158
gleo	1784851
htbx	1476963
asmb	1426800
vqslf	1777765
pfo	882071
stg	1723935
rcar	1016708
actx	1096950
lee	58361
xspa	1410428
nbse	1173281
bcv	9521
wmpn	1828376
vcka	1820190
cban	711669
lnfa	1823575
abeo	318306
wea	1163792
mtnb	1582554
scyx	1178253
jpt	1679033
ltrn	1763950
opti	1557340
cmcl	766011
whg	1165002
pypd	1611842
ljaq	1825437
qli	1779578
gapa	1839121
bmtx	1725872
cxe	845606
aerg	879911
cih	1749797
dune	1817232
grin	1725293
cfms	1305773
acr	1332551
dmo	1478102
omeg	1832010
dbp	1383057
clxt	1705843
lmpx	1731727
sls	1390478
cfrx	1478069
cala	1496671
mymd	1321834
eyes	1266806
ebmt	1478454
jta	1265708
vihd	1676580
hbp	1093082
extn	1635881
mnsb	1693577
bkep	1392091
stsa	1692830
pfsw	1095315
imv	1734768
asur	884144
jhi	759828
mrbk	1750735
xflt	1703079
wpg	1594686
gne	1528356
oncy	1129928
plbc	1168455
epm	1006655
caas	1157762
mcmj	1785592
usio	1088034
tmrc	1445942
tnp	1166663
gtt	1315255
atnm	1388320
snfca	318673
bfin	1303942
prog	1580063
rdi	716634
bsvn	1746129
mist	1408443
srl	16859
admp	887247
ltrx	1114925
ymtx	1445283
heq	1496749
dlhc	785557
vmm	895658
ihd	1496292
ntic	875582
imbi	870826
ddmx	1828957
move	1734750
opbk	1722010
earn	1560672
liqt	1307579
clir	1434524
sbev	1553788
clgn	1631487
stnd	1492915
tdac	1673481
evgn	1574565
algr	1720025
glop	1598655
scph	1604950
vblt	1603207
kxin	1713539
jwel	1805594
fnrn	1114927
capa	1816431
mdwt	355379
svbi	868271
ovly	1431567
mmac	1003201
oncs	1444307
agd	1362481
imra	1672619
fcap	1070296
eton	1710340
esea	1341170
kshb	1604627
intt	1036262
mnp	894351
bpsr	1557376
icbk	1470205
idty	1534154
logc	1664106
nyc	1595527
enz	316253
vnce	1579157
fury	1514597
hlxa	1821586
sfe	86115
cmct	908311
petz	1684425
dmac	1401040
hlyk	1680139
gbnh	1735948
iaf	779336
aspu	1487198
rvsb	1041368
nny	818850
xtnt	1453593
fcco	932781
mntx	1302028
xcur	1698530
phge	1739174
fpl	1589420
hwbk	893847
gdp	943861
wwr	839470
unb	706863
pebk	1093672
emyb	1449794
glaq	1823383
mbcn	836147
nba	1823882
calb	1752036
pine	1786117
ela	701719
lomlf	1509397
ngs	1084991
acu	2098
sama	1843100
wbqnl	1785494
hepa	1583771
gdrzf	1072725
ytra	1516899
czwi	1367859
fat	1705012
bene	1828735
sncr	1131554
boxl	1624512
fncb	1035976
aqst	1398733
jsd	1509253
rmi	1746967
ggz	1585855
ofed	1501078
nymx	1018735
ftk	928054
lbph	1832168
usak	883945
cmpi	1651431
ctg	23111
brez	1817640
bcyp	1833214
wlms	1136294
ades	1515156
ivac	1001902
ampy	1533924
jroof	1602380
rfm	1790177
brid	14177
hil	1287808
srax	1538217
bsbk	1787414
pw	1532619
rocc	1824403
gsit	1126741
cgo	1285650
odt	1717452
bwac	1821146
dpw	896493
ahc	1413898
arec	1590715
kwac	1823086
ulbi	875657
ata	1825254
banx	1578987
mgf	811922
bbig	1717556
maca	1835416
pola	1622345
edf	1501103
nkg	1177219
bbq	1021270
avbh	1443575
fcrd	1464963
atbpf	1583682
gnca	1457612
rdcm	1016838
wter	1532390
ahac	1818382
ptrs	832090
motn	1822359
lybc	816332
sbfg	767405
pai	75398
mlvf	1550603
ptk	1797099
rocr	1839412
flux	1083743
cbio	1124105
mpv	831655
lqda	1819576
cahc	1832352
fosyf	1336835
asc	1577437
lmnl	1351172
siox	1636050
